date,strategy,asset,weight
2013-11-29,EW,VEA,0.09999999999997726
2013-11-29,EW,EEM,0.09999999999997726
2013-11-29,EW,IEF,0.09999999999997726
2013-11-29,EW,TLT,0.09999999999997726
2013-11-29,EW,TIP,0.09999999999997726
2013-11-29,EW,LQD,0.09999999999997726
2013-11-29,EW,VNQ,0.09999999999997726
2013-11-29,EW,GLD,0.09999999999997726
2013-11-29,EW,DBC,0.09999999999997726
2013-11-29,GMV,SPY,0.20413201037074158
2013-11-29,GMV,VEA,0.0
2013-11-29,GMV,EEM,0.0
2013-11-29,GMV,IEF,0.35
2013-11-29,GMV,TLT,0.0
2013-11-29,GMV,TIP,0.2261901278523959
2013-11-29,GMV,LQD,0.2196778617759816
2013-11-29,GMV,VNQ,0.0
2013-11-29,GMV,GLD,0.0
2013-11-29,GMV,DBC,0.0
2013-11-29,ERC,SPY,0.07984702036033726
2013-11-29,ERC,VEA,0.054787000807160556
2013-11-29,ERC,EEM,0.04369051672407643
2013-11-29,ERC,IEF,0.20178027053854197
2013-11-29,ERC,TLT,0.11650235573084028
2013-11-29,ERC,TIP,0.16865838878244666
2013-11-29,ERC,LQD,0.14794491111552915
2013-11-29,ERC,VNQ,0.05230545865662299
2013-11-29,ERC,GLD,0.059935410661891175
2013-11-29,ERC,DBC,0.07454866662181593
2013-11-29,CTB_ONLY,SPY,0.311591775395608
2013-11-29,CTB_ONLY,VEA,0.030228983619285874
2013-11-29,CTB_ONLY,EEM,0.0
2013-11-29,CTB_ONLY,IEF,0.1370067144654561
2013-11-29,CTB_ONLY,TLT,0.35
2013-11-29,CTB_ONLY,TIP,0.0
2013-11-29,CTB_ONLY,LQD,0.0
2013-11-29,CTB_ONLY,VNQ,0.0
2013-11-29,CTB_ONLY,GLD,0.05870559085517505
2013-11-29,CTB_ONLY,DBC,0.11246693566427979
2013-11-29,RB_CTB_BAND,SPY,0.1193841706337638
2013-11-29,RB_CTB_BAND,VEA,0.07187861993659943
2013-11-29,RB_CTB_BAND,EEM,0.038068254355211974
2013-11-29,RB_CTB_BAND,IEF,0.28845638234233706
2013-11-29,RB_CTB_BAND,TLT,0.20422193042885922
2013-11-29,RB_CTB_BAND,TIP,0.08298031136711598
2013-11-29,RB_CTB_BAND,LQD,0.0
2013-11-29,RB_CTB_BAND,VNQ,0.04303760583696697
2013-11-29,RB_CTB_BAND,GLD,0.05705707550676575
2013-11-29,RB_CTB_BAND,DBC,0.09491564959153637
2013-12-31,EW,SPY,0.09999999999997726
