date,strategy,obj_total,dr_term,smooth_term,l2_term,band_penalty,dr,db
2023-05-31,ERC,1.1972210946150086e-06,4.604029556190545e-13,2.0546847898534363e-05,1.197220634212053e-06,0.0,4.604029556190545e-13,0.01246874904605029
2023-05-31,CTB_ONLY,1.4784938081682826e-05,0.006990300561981895,0.00020286179163760267,1.267464137373233e-06,0.0,0.006990300561981895,1.3517473944309594e-05
2023-05-31,RB_CTB_BAND,1.371324159552933e-05,6.295244939609568e-06,6.224590954569895e-06,1.193405701349866e-06,0.0,6.295244939609568e-06,0.013176767773553167
2023-06-30,ERC,1.1981117370966606e-06,4.456974751204896e-13,2.5379260093273157e-05,1.1981112913991854e-06,0.0,4.456974751204896e-13,0.011934502859411122
2023-06-30,CTB_ONLY,2.8506353278218333e-05,0.007814809627641377,0.00020451352675005666,1.2774334727809304e-06,0.0,0.007814809627641377,2.7228919805437404e-05
2023-06-30,RB_CTB_BAND,1.833468215142996e-05,7.630039520386275e-06,9.509595150563775e-06,1.1950474804799092e-06,0.0,7.630039520386275e-06,0.011956064707089691
2023-07-31,ERC,1.2024923694674992e-06,4.541531922799429e-13,8.132663230486953e-06,1.202491915314307e-06,0.0,4.541531922799429e-13,0.011707387988586528
2023-07-31,CTB_ONLY,3.13665730390628e-05,0.007469877698524715,3.880059952048322e-05,1.2817397249057834e-06,0.0,0.007469877698524715,3.008483331415702e-05
2023-07-31,RB_CTB_BAND,1.3833204810199998e-05,6.087269761962152e-06,6.5471527378809995e-06,1.1987823103568457e-06,0.0,6.087269761962152e-06,0.012074608749113291
2023-08-31,ERC,1.2026159149765058e-06,4.658140273207902e-13,2.318713782394839e-06,1.2026154491624785e-06,0.0,4.658140273207902e-13,0.01152794831363186
2023-08-31,CTB_ONLY,1.280428384040737e-06,0.008250848971975687,0.0010410139959282473,1.2803984034684324e-06,0.0,0.008250848971975687,2.9980572304741206e-11
2023-08-31,RB_CTB_BAND,4.603714130692621e-06,2.2087047966720967e-06,1.194417415716319e-06,1.2005919183042052e-06,0.0,2.2087047966720967e-06,0.011776572476970714
2023-09-29,ERC,1.2028850818639778e-06,4.597665555776322e-13,4.182362354440123e-06,1.2028846220974222e-06,0.0,4.597665555776322e-13,0.012075771409897202
2023-09-29,CTB_ONLY,1.2767256211609209e-06,0.00787699723781895,0.00024334298364731723,1.2766937296397255e-06,0.0,0.00787699723781895,3.189152119543608e-11
2023-09-29,RB_CTB_BAND,5.100102895049267e-06,1.995567454729132e-06,1.9030115950236206e-06,1.2015238452965145e-06,0.0,1.995567454729132e-06,0.01222980548096759
2023-10-31,ERC,1.2032388742444084e-06,4.609993474108614e-13,4.0272516250050014e-06,1.203238413245061e-06,0.0,4.609993474108614e-13,0.011885568107969242
2023-10-31,CTB_ONLY,5.742319383758572e-06,0.007624104396169763,3.516169763324492e-05,1.2782172368377833e-06,0.0,0.007624104396169763,4.4641021469207885e-06
2023-10-31,RB_CTB_BAND,4.0682589700339005e-06,1.184734656846096e-06,1.6811635625985241e-06,1.2023607505892807e-06,0.0,1.184734656846096e-06,0.01203281489043251
2023-11-30,ERC,1.2008156055832563e-06,4.362722815829175e-13,1.29644614212954e-05,1.2008151693109747e-06,0.0,4.362722815829175e-13,0.011884159211495325
2023-11-30,CTB_ONLY,1.265010534260715e-06,0.006662275689565732,0.0006957602525956823,1.2649805161846172e-06,0.0,0.006662275689565732,3.001807609782767e-11
2023-11-30,RB_CTB_BAND,8.518487003277063e-06,3.0133093573883176e-06,4.303816694155985e-06,1.2013609517327597e-06,0.0,3.0133093573883176e-06,0.01199806887579821
2023-12-29,ERC,1.1985300957956562e-06,4.3870841061070625e-13,1.8030655289035757e-05,1.1985296570872456e-06,0.0,4.3870841061070625e-13,0.012542075052734303
2023-12-29,CTB_ONLY,1.2806765554456745e-06,0.006807691883241271,0.0006088404004145502,1.2806471076119247e-06,0.0,0.006807691883241271,2.944783374977694e-11
2023-12-29,RB_CTB_BAND,1.2366334718035037e-05,5.722990955764309e-06,5.444302490355183e-06,1.1990412719155456e-06,0.0,5.722990955764309e-06,0.01262895238567267
2024-01-31,ERC,1.194032556087571e-06,4.2682004380858176e-13,1.73137546598625e-05,1.1940321292675272e-06,0.0,4.2682004380858176e-13,0.012710598710345201
2024-01-31,CTB_ONLY,1.544183390124484e-05,0.006478086790418409,0.0002862732980870319,1.2697156117404022e-06,0.0,0.006478086790418409,1.4172118289504437e-05
2024-01-31,RB_CTB_BAND,1.8635122165120214e-05,9.769141350336984e-06,7.669893537014364e-06,1.1960872777688645e-06,0.0,9.769141350336984e-06,0.012894170294494947
2024-02-29,ERC,1.201028809022573e-06,4.442256323694489e-13,2.1068245126455804e-05,1.2010283647969407e-06,0.0,4.442256323694489e-13,0.013494568259152408
2024-02-29,CTB_ONLY,7.814558167277606e-06,0.006408994499053417,4.073365775945149e-05,1.2747509393136881e-06,0.0,0.006408994499053417,6.539807227963917e-06
2024-02-29,RB_CTB_BAND,1.1210462754607819e-05,5.578476753484953e-06,4.4334155619765805e-06,1.198570439146285e-06,0.0,5.578476753484953e-06,0.014050291780935635
2024-03-29,ERC,1.2036319645239645e-06,4.764705169777348e-13,8.052549599771259e-06,1.2036314880534477e-06,0.0,4.764705169777348e-13,0.012398643781147354
2024-03-29,CTB_ONLY,1.2801066927320586e-06,0.005291635204961046,0.00035589136250802354,1.280070952005908e-06,0.0,0.005291635204961046,3.5740726150545375e-11
2024-03-29,RB_CTB_BAND,1.1663506991197808e-05,5.893388483010443e-06,4.56938736673529e-06,1.200731141452076e-06,0.0,5.893388483010443e-06,0.012621434796185868
2024-04-30,ERC,1.2052840745700097e-06,4.740587861046301e-13,6.436378000209669e-06,1.2052836005112237e-06,0.0,4.740587861046301e-13,0.013077575428046674
2024-04-30,CTB_ONLY,1.1008219671669008e-05,0.005256365124706086,5.499804797621148e-05,1.2815008339831506e-06,0.0,0.005256365124706086,9.726718837685858e-06
2024-04-30,RB_CTB_BAND,8.06775337286939e-06,3.272833975717795e-06,3.5917534932664073e-06,1.2031659038851868e-06,0.0,3.272833975717795e-06,0.0133254300182146
2024-05-31,ERC,1.2103974160482047e-06,4.844883430046842e-13,2.5300745803672876e-05,1.2103969315598617e-06,0.0,4.844883430046842e-13,0.013067208652990926
2024-05-31,CTB_ONLY,6.282444647311088e-06,0.004810729391051286,0.00013547306027604774,1.283435993772118e-06,0.0,0.004810729391051286,4.99900865353897e-06
2024-05-31,RB_CTB_BAND,2.115360085311218e-05,1.0115759013746042e-05,9.831709855705317e-06,1.2061319836608226e-06,0.0,1.0115759013746042e-05,0.013426877910086003
2024-06-28,ERC,1.2155797909991563e-06,4.959046337283456e-13,1.6257276211298795e-05,1.2155792950945225e-06,0.0,4.959046337283456e-13,0.013027201166505577
2024-06-28,CTB_ONLY,1.3185108174490204e-05,0.004700958700569048,6.010058993689376e-05,1.2889385321413197e-06,0.0,0.004700958700569048,1.1896169642348884e-05
2024-06-28,RB_CTB_BAND,2.331778727181209e-05,1.1387317668907597e-05,1.0720331005620685e-05,1.21013859728381e-06,0.0,1.1387317668907597e-05,0.013494113105130724
2024-07-31,ERC,1.2098607903504547e-06,4.634370833889426e-13,2.483783946469182e-05,1.2098603269133712e-06,0.0,4.634370833889426e-13,0.012463358821471536
2024-07-31,CTB_ONLY,1.2827577062708751e-06,0.0053289244063561845,0.0009519587328147527,1.2827255244123582e-06,0.0,0.0053289244063561845,3.2181858516869924e-11
2024-07-31,RB_CTB_BAND,6.135610503847135e-06,2.5163143180627618e-06,2.4101108780000244e-06,1.2091853077843489e-06,0.0,2.5163143180627618e-06,0.012280248180654024
2024-08-30,ERC,1.2072262129769761e-06,4.4662430748738327e-13,1.286087271759967e-05,1.2072257663526687e-06,0.0,4.4662430748738327e-13,0.011540963446150986
2024-08-30,CTB_ONLY,1.2651072690672802e-06,0.004541963245204695,0.00041888822192462664,1.265071782200763e-06,0.0,0.004541963245204695,3.548686651729592e-11
2024-08-30,RB_CTB_BAND,6.795280748760566e-06,1.4845250310096397e-06,4.10348765902933e-06,1.2072680587215959e-06,0.0,1.4845250310096397e-06,0.011139787656472546
2024-09-30,ERC,1.206395858001039e-06,4.3899521832249915e-13,3.93077785535829e-06,1.2063954190058206e-06,0.0,4.3899521832249915e-13,0.011415391055387213
2024-09-30,CTB_ONLY,5.844617170895826e-06,0.004520347313384687,9.213089601900335e-05,1.2608260138200987e-06,0.0,0.004520347313384687,4.5837911570757265e-06
2024-09-30,RB_CTB_BAND,4.254813151565972e-06,1.4273556721425842e-06,1.6208516239302262e-06,1.2066058554931612e-06,0.0,1.4273556721425842e-06,0.011149243401539664
2024-10-31,ERC,1.2079065709130454e-06,4.430459501895455e-13,3.410974228200479e-05,1.2079061278670951e-06,0.0,4.430459501895455e-13,0.013005420389019874
2024-10-31,CTB_ONLY,1.2790687537556506e-06,0.005915802280077695,0.0005989993357859342,1.27903891319416e-06,0.0,0.005915802280077695,2.984056149045707e-11
2024-10-31,RB_CTB_BAND,1.256727231251186e-05,5.9497925828665034e-06,5.410345224835803e-06,1.2071345048095527e-06,0.0,5.9497925828665034e-06,0.013588387792330894
2024-11-29,ERC,1.2047490661881207e-06,4.422887675437665e-13,1.3569880239579854e-05,1.204748623899353e-06,0.0,4.422887675437665e-13,0.01290618089438619
2024-11-29,CTB_ONLY,1.5143414269893965e-05,0.005989492252961949,0.00015230943450565804,1.2743230708540672e-06,0.0,0.005989492252961949,1.3869091199039898e-05
2024-11-29,RB_CTB_BAND,1.1681511976453417e-05,5.86652603153184e-06,4.609361330127826e-06,1.20562461479375e-06,0.0,5.86652603153184e-06,0.013238787258235667
